name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Phillip Carr,25,0.213,0.23600000000000002,0.65,0.023,0.023,0.4,2017-18
David Syfax,14,0.182,0.188,0.5,0.028999999999999998,0.042,0.5,2017-18
Stanley Davis,12,0.08900000000000001,0.107,0.6,0.036000000000000004,0,0,2017-18
Lapri McCray-Pace,12,0.151,0.16699999999999998,0.455,0.043,0,0,2017-18
Tiwian Kendley,9,0.034,0.018000000000000002,0.33299999999999996,0.035,0,0,2017-18
Elijah Staley,7,0.25,0.28600000000000003,0.667,0.1,0,0,2017-18
Tyler Streeter,6,0.312,0.364,0.8,0,0,NA,2017-18
Azariah Sykes,6,0.5,0.375,0.5,0,0,NA,2017-18
Martez Cameron,4,0.039,0.033,0.33299999999999996,0.006,0.017,1,2017-18
Khalil Gracey,3,0.062,0.1,1,0.1,0,0,2017-18
Antonio Gillespie,2,0.2,0,0,0.062,0,0,2017-18
Kyson Rawls,2,0.091,0.2,1,0,0,NA,2017-18
Total,113,0.13,0.135,0.5589999999999999,0.026000000000000002,0.017,0.222,2017-18
